area,place,type,language,date,score,sentence,key
수영구,광안리해수욕장,자연,한국어,201205,4,젊다면 광안리로... 내가 20대에 왜 부산에 가지 않았었는지 후회하였다.,4751
수영구,광안리해수욕장,자연,한국어,201205,4,머리 광안대교의 멋진 야경을 바라보며 젊음을 불사르기 좋은 장소.,4752
수영구,광안리해수욕장,자연,한국어,201205,5,아름다운 바다 광안대교를 바라보며 커피한잔 맥주한잔 하면 너무 좋은곳! 노천 바도 좋고~ 암튼 바다 앞에 즐비하게 늘어선 가게들까지 너무 이국적인곳,4753
북구,구포국수체험관,체험,한국어,201712,5,국수 만들기 체험 정말 만족스러운 곳이에요.,4754
북구,구포국수체험관,체험,한국어,201712,5,특히 방학을 맞은 어린이들이 체험하기에 유익하고도 재미가 있어요.,4755
북구,구포국수체험관,체험,한국어,201712,5,홈페이지에서 미리 예약하시고 입금하시면 되요. 1시간 30분정도 소요되었습니다.,4756
북구,구포국수체험관,체험,한국어,201712,5,평일.주말 예약이용가능한 프로그램이 다르기때문에 미리 체크하세요.,4757
북구,구포국수체험관,체험,한국어,201712,5,반죽은 미리 준비해주시고 제면기도 1인당 1대씩 있어요.,4758
북구,구포국수체험관,체험,한국어,201712,5,1층 국수식당에서 작은 국수도 한그릇 제공됩니다.,4759
북구,구포국수체험관,체험,한국어,201712,5,맛있어요.,4760
북구,구포국수체험관,체험,한국어,201712,5,각종 음료도 판매하고 구포국수도 판매해요.,4761
북구,구포국수체험관,체험,한국어,201712,5,3층은 국수박물관이 작게 있습니다.,4762
북구,구포시장,쇼핑,한국어,201812,4,서부산권 최대의 시장입니다. ‘정이 있는’ 구포시장... 이라는 컨셉트로 운영되는 곳입니다.,4763
북구,구포시장,쇼핑,한국어,201812,4,서부산과 경남 전역을 통틀어서 가장 큰 재래시장으로 역사와 전통을 자랑합니다.,4764
북구,구포시장,쇼핑,한국어,201812,4,직접 기른 농산물을 내다 파는 노점 상인들이 아주 많으며 기존 점포는 아케이드를 설치하여 날씨가 궂어도 장을 보는데 문제가 없습니다.,4765
북구,구포시장,쇼핑,한국어,201812,4,근처에 대형 주차장이 있으며 농수산물이 대체로 값이 싸며 품질도 좋은 거 같습니다.,4766
북구,구포시장,쇼핑,한국어,201812,4,문제가 됐던 보신탕 가게들이 철수하면서 훨씬 더 주변 환경도 좋아졌습니다.,4767
북구,구포시장,쇼핑,한국어,201812,4,사람 구경,4768
북구,구포시장,쇼핑,한국어,201812,4,물건 구경하기에 무척 좋은 곳입니다.,4769
기장군,국립부산과학관,문화,한국어,202102,5,동해남부선 타고 가는법 부전역에서 동해남부선타고 방문했어요.,4770
기장군,국립부산과학관,문화,한국어,202102,5,오시리아역에서 내려서 도보 10분정도면 갑니다.,4771
기장군,국립부산과학관,문화,한국어,202102,5,동부산아울렛도 도보로 그정도 걸릴정도로ㅈ생각보다 가까워요.,4772
기장군,국립부산과학관,문화,한국어,202102,5,역앞에 택시도 몇대있으니 타고가셔도 좋습니다.,4773
기장군,국립부산과학관,문화,한국어,202102,5,2021년2월 기준 여기저기 공사를하고있어요.,4774
기장군,국립부산과학관,문화,한국어,202102,5,코로나로인해 역시 이곳도 사전예매해야 입장할수 있어요.,4775
기장군,국립부산과학관,문화,한국어,202102,5,정말 최신식이라 좋고,4776
기장군,국립부산과학관,문화,한국어,202102,5,체험할수있는곳도 많습니다.,4777
기장군,국립부산과학관,문화,한국어,201901,4,이름값을 하는 전시,4778
기장군,국립부산과학관,문화,한국어,201901,4,관람,4779
기장군,국립부산과학관,문화,한국어,201901,4,체험장입니다.,4780
기장군,국립부산과학관,문화,한국어,201901,4,부산을 대표하는 과학 전시,4781
기장군,국립부산과학관,문화,한국어,201901,4,관람,4782
기장군,국립부산과학관,문화,한국어,201901,4,체험장이라고 생각합니다.,4783
기장군,국립부산과학관,문화,한국어,201901,4,국립이니만큼 규모가 큽니다.,4784
기장군,국립부산과학관,문화,한국어,201901,4,과학 원리를 탐구할 수 있게 만든 기본 전시물도 있고 때마다 야외부스도 다양하게 운영하는 등 초중학교 학생들이 하루 놀면서 배우기에 아주 좋은 곳입니다.,4785
기장군,국립부산과학관,문화,한국어,201901,4,주차,4786
기장군,국립부산과학관,문화,한국어,201901,4,편의시설 등 관람을 위한 준비는 잘 돼 있습니다.,4787
부산진구,국립부산국악원,문화,한국어,201603,5,부산 시민공원 근처에 있어요.,4788
부산진구,국립부산국악원,문화,한국어,201603,5,토요마당 이라고 프로그램이 았어요.,4789
부산진구,국립부산국악원,문화,한국어,201603,5,그외 어린이 대상으로 한 프로그램도 좋은 것들이 많으니 부산국립국악원의 홈페이지에 가면 월별 스케쥴 확인가능합니다.,4790
부산진구,국립부산국악원,문화,한국어,201603,5,개인적으로 해금 음색을 매우 좋아합니다.,4791
부산진구,국립부산국악원,문화,한국어,201603,5,해금 연주가 있는 프로그램 미리 사전신청해서 방문했었습니다.,4792
부산진구,국립부산국악원,문화,한국어,201603,5,라이브로 듣는 해금의 매력이란!! 많은 홍보가 되어서 부산시민들의 국악에 관한 관심도를 높일수 있으면 좋겠어요.,4793
부산진구,국립부산국악원,문화,한국어,201510,5,토요일 마다 열리는 국악콘서트 학교 선생님의 소개로 국립부산국악원의 토요한마당을 찾았다.,4794
부산진구,국립부산국악원,문화,한국어,201510,5,다양한 국악의 소리를 들을 수 있는 자리였다.,4795
부산진구,국립부산국악원,문화,한국어,201510,5,해금부터 가야금,4796
부산진구,국립부산국악원,문화,한국어,201510,5,거문고 등 국악이 지루하지 않고 다양한 감정을 전달해주는 음악이라는 것을 느낄 수 있었다.,4797
부산진구,국립부산국악원,문화,한국어,201510,5,국립부산국악원은 최근에 지어져서 그런지 건물이 아주 깨끗하고 모던하고 쾌적했다.,4798
부산진구,국립부산국악원,문화,한국어,201510,5,많은 사람들이 이곳을 알게 되기를 바란다.,4799
기장군,국립수산과학원,문화,한국어,201807,5,공립이라 매우 좋습니다,4800
기장군,국립수산과학원,문화,한국어,201807,5,자그마한 아쿠아리움도 있고 바로 앞에는 바다가 펼쳐져 있습니다,4801
기장군,국립수산과학원,문화,한국어,201807,5,주차도 매우 여유로 왔으며 입장료가 없습니다,4802
기장군,국립수산과학원,문화,한국어,201807,5,부산 바다를 구경 하고 해동용궁사도 같이 볼 수가 있는 것입니다,4803
기장군,국립수산과학원,문화,한국어,201706,5,아이들과 유익한 시간 아이들이 좋아합니다.,4804
기장군,국립수산과학원,문화,한국어,201706,5,볼것 많고,4805
기장군,국립수산과학원,문화,한국어,201706,5,넓고. 유익하기도 하면서요. 멀리서 오신다면 일부로 가긴 좀 그렇지만. 아동 동반 여행에 기장해운대 가신다면 추천.,4806
기장군,국립수산과학원,문화,한국어,201612,4,아이들 데리고 가기 정말 괜찮은 곳. 집 근처에 있으면서도 한번도 가보지 안았던 곳이에요.,4807
기장군,국립수산과학원,문화,한국어,201612,4,주말만 되면 송정 근처로 차도 많이 막히고 그만큼 사람도 많은 것 같아서 찾아가지 않았다가 이번에 기회가 되서 다녀왔어요.,4808
기장군,국립수산과학원,문화,한국어,201612,4,생각만큼 사람이 많지 않았고 주차시설도 넉넉하니 좋았습니다.,4809
기장군,국립수산과학원,문화,한국어,201612,4,안에는 생각보다 오래된 인테리어&화면 등으로 조금 실망스러운 부분도 있었지만 무료 아쿠아리움이라는 평이 왜 나왔는지 알겠더라구요.,4810
기장군,국립수산과학원,문화,한국어,201612,4,근처 나들이 가면서 아이들에게 구경시켜주기 딱인 곳이었습니다.,4811
기장군,국립수산과학원,문화,한국어,201609,3,어린이들 견학하기 좋아요.,4812
기장군,국립수산과학원,문화,한국어,201609,3,위치가 부산시내에서는 꽤 멀지만 아이들 견학하기 겸 나들이 하기 좋은 곳입니다.,4813
기장군,국립수산과학원,문화,한국어,201609,3,기장에 위치해있어요.,4814
기장군,국립수산과학원,문화,한국어,201609,3,기장 해동용궁사와 코스로 같이 묶어서 가기 좋아요.,4815
기장군,국립수산과학원,문화,한국어,201609,3,바다변에 있어 뷰가 굉장히 좋아요.,4816
기장군,국립수산과학원,문화,한국어,201609,3,위치가 멀다는것,4817
기장군,국립수산과학원,문화,한국어,201609,3,그리고 가는길이 곳곳에 공사중이라는 단점만 빼면 좋아요.,4818
남구,국립일제강제동원역사관,문화,한국어,202103,5,삼일절 필수 방문지 삼일절에 방문했습니다.,4819
남구,국립일제강제동원역사관,문화,한국어,202103,5,재정비해서 다시오픈한날이기도 해요.,4820
남구,국립일제강제동원역사관,문화,한국어,202103,5,기념선물로 스텐 빨대를 받아서 더욱 기분좋아요.,4821
남구,국립일제강제동원역사관,문화,한국어,202103,5,버마철도전도 지금 전시중이라서 자세히 알수있었던 시간이었습니다.,4822
남구,국립일제강제동원역사관,문화,한국어,202103,5,옥상정우닌도있긴한데 코로나로 이용할수는 없고 옥상정원 있는 층에 어린이 실내 놀이터도 있고 좋아요.,4823
남구,국립일제강제동원역사관,문화,한국어,201907,5,부산에서 꼭 방문해야 할 곳! 2015년도에 개관한 이 역사관은 일제시대때 자행됐던 우리나라 강제동원의 뼈아픈 역사를 한눈에 볼 수 있는 곳입니다.,4824
남구,국립일제강제동원역사관,문화,한국어,201907,5,강제동원된 인력의 22%가 경상도 출신에 대부분 부산을 통해 해외로 가게 되셔서 부산에 세워졌다고 합니다.,4825
남구,국립일제강제동원역사관,문화,한국어,201907,5,노동,4826
남구,국립일제강제동원역사관,문화,한국어,201907,5,군인,4827
남구,국립일제강제동원역사관,문화,한국어,201907,5,그리고 위안부 등 지금도 청산되지 않은 아픈 역사를 보면서 참 가슴이 아팠습니다.,4828
남구,국립일제강제동원역사관,문화,한국어,201907,5,일본인들도 보고 역사를 똑바로 알 수 있게 일본어로도 해설이 되어있으면 어떨까 싶었습니다.,4829
남구,국립일제강제동원역사관,문화,한국어,201907,5,그리고 전시관람비는 무료입니다.,4830
남구,국립일제강제동원역사관,문화,한국어,201901,5,일본인들 필수방문지.,4831
남구,국립일제강제동원역사관,문화,한국어,201901,5,일본인들아 꼭 가보아라!,4832
남구,국립일제강제동원역사관,문화,한국어,201901,5,일본인 그들의 만행과 당시 한국인들의 고통을꼭 느껴보길 바란다.,4833
남구,국립일제강제동원역사관,문화,한국어,201901,5,대연동 부산 문화회관에서 걸어서 5분정도 거리에 있습니다.,4834
남구,국립일제강제동원역사관,문화,한국어,201901,5,관람마친후 대연파크푸르지오 아파트쪽으로 내려오면 근린상가가 있어서 식사할곳이 좀 보여요.,4835
남구,국립일제강제동원역사관,문화,한국어,201901,5,문화회관쪽에는 괜찮은 식당이 없네요.,4836
남구,국립일제강제동원역사관,문화,한국어,201901,5,역사관이 최근 개관했는데 정말 잘 되어있어요.,4837
남구,국립일제강제동원역사관,문화,한국어,201901,5,대중교통으로도 접근성은 좋은편입니다.,4838
남구,국립일제강제동원역사관,문화,한국어,201901,5,눈물나는곳입니다.,4839
남구,국립일제강제동원역사관,문화,한국어,201901,5,꼭 가보세요.,4840
남구,국립일제강제동원역사관,문화,한국어,201901,5,바로 옆엔 유엔평화기념관도 있고 유엔공원.문화회관.박물관 인접해있으니 같이 둘러보셔요.,4841
남구,국립일제강제동원역사관,문화,한국어,201901,5,문화회관.유,4842
영도구,국립해양박물관,문화,한국어,202102,5,코로나로 사전예약 필수 홈페이지에서 사전예약을 해야합니다.,4843
영도구,국립해양박물관,문화,한국어,202102,5,출입문 곳곳이 차단되어있어 불편하지만 코로나시국이라 방문자제한상의 이유라 어쩔수없어요.,4844
영도구,국립해양박물관,문화,한국어,202102,5,출입문앞에서 체온측정 수기작성등 해야합니다.,4845
영도구,국립해양박물관,문화,한국어,202102,5,오랜만에 방문했더니 수족관있는곳이 더 깨끗해지고 좋아졌어요,4846
